country,cow_code,year,court_type,court_name,year_first_woman,num_women,pct_women,region
Australia,900,1983,SUP,High Court of Australia,1987,0,0.0000,West (not Scandinavia)
Australia,900,1984,SUP,High Court of Australia,1987,0,0.0000,West (not Scandinavia)
Australia,900,1985,SUP,High Court of Australia,1987,0,0.0000,West (not Scandinavia)
Australia,900,1986,SUP,High Court of Australia,1987,0,0.0000,West (not Scandinavia)
Australia,900,1987,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1988,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1989,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1990,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1991,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1992,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1993,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1994,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1995,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1996,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1997,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1998,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,1999,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2000,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2001,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2002,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2003,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2004,SUP,High Court of Australia,1987,0,0.0000,West (not Scandinavia)
Australia,900,2005,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2006,SUP,High Court of Australia,1987,1,14.2857,West (not Scandinavia)
Australia,900,2007,SUP,High Court of Australia,1987,2,28.5714,West (not Scandinavia)
Australia,900,2008,SUP,High Court of Australia,1987,2,28.5714,West (not Scandinavia)
Australia,900,2009,SUP,High Court of Australia,1987,3,42.8571,West (not Scandinavia)
Australia,900,2010,SUP,High Court of Australia,1987,3,42.8571,West (not Scandinavia)
Australia,900,2011,SUP,High Court of Australia,1987,3,42.8571,West (not Scandinavia)
Australia,900,2012,SUP,High Court of Australia,1987,3,42.8571,West (not Scandinavia)
Australia,900,2013,SUP,High Court of Australia,1987,3,42.8571,West (not Scandinavia)
Austria,305,1970,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1971,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1972,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1973,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1974,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1975,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1976,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1977,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1978,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1979,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1980,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1981,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1982,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1983,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1984,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1985,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1986,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1987,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,0,0.0000,West (not Scandinavia)
Austria,305,1988,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1989,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1990,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1991,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1992,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1993,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1994,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1995,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1996,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1997,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1998,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1999,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2000,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2001,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2002,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2003,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2004,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2005,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2006,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2007,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2008,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2009,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2010,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2011,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2012,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,2013,APP,Supreme Court of Justice or Oberster Gerichtshof,1988,NA,NA,West (not Scandinavia)
Austria,305,1970,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1971,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1972,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1973,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1974,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1975,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1976,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1977,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1978,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1979,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1980,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1981,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1982,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1983,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1984,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1985,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1986,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1987,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1988,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1989,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1990,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1991,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1992,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1993,CON,Constitutional Court or Verfassungsgerichtshof,1994,0,0.0000,West (not Scandinavia)
Austria,305,1994,CON,Constitutional Court or Verfassungsgerichtshof,1994,1,7.1429,West (not Scandinavia)
Austria,305,1995,CON,Constitutional Court or Verfassungsgerichtshof,1994,1,7.1429,West (not Scandinavia)
Austria,305,1996,CON,Constitutional Court or Verfassungsgerichtshof,1994,1,7.1429,West (not Scandinavia)
Austria,305,1997,CON,Constitutional Court or Verfassungsgerichtshof,1994,2,14.2857,West (not Scandinavia)
Austria,305,1998,CON,Constitutional Court or Verfassungsgerichtshof,1994,2,15.3846,West (not Scandinavia)
Austria,305,1999,CON,Constitutional Court or Verfassungsgerichtshof,1994,3,21.4286,West (not Scandinavia)
Austria,305,2000,CON,Constitutional Court or Verfassungsgerichtshof,1994,3,21.4286,West (not Scandinavia)
Austria,305,2001,CON,Constitutional Court or Verfassungsgerichtshof,1994,3,21.4286,West (not Scandinavia)
Austria,305,2002,CON,Constitutional Court or Verfassungsgerichtshof,1994,3,21.4286,West (not Scandinavia)
Austria,305,2003,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2004,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2005,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2006,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2007,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2008,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2009,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2010,CON,Constitutional Court or Verfassungsgerichtshof,1994,5,35.7143,West (not Scandinavia)
Austria,305,2011,CON,Constitutional Court or Verfassungsgerichtshof,1994,4,28.5714,West (not Scandinavia)
Austria,305,2012,CON,Constitutional Court or Verfassungsgerichtshof,1994,5,35.7143,West (not Scandinavia)
Austria,305,2013,CON,Constitutional Court or Verfassungsgerichtshof,1994,5,35.7143,West (not Scandinavia)
Azerbaijan,373,1991,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1992,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1993,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1994,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1995,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1996,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1997,APP,Supreme Court,1991,2,6.4516,Eastern Europe & former Soviet Asia
Azerbaijan,373,1998,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,1999,APP,Supreme Court,1991,1,3.1250,Eastern Europe & former Soviet Asia
Azerbaijan,373,2000,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2001,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2002,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2003,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2004,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2005,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2006,APP,Supreme Court,1991,2,6.2500,Eastern Europe & former Soviet Asia
Azerbaijan,373,2007,APP,Supreme Court,1991,3,9.3750,Eastern Europe & former Soviet Asia
Azerbaijan,373,2008,APP,Supreme Court,1991,4,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2009,APP,Supreme Court,1991,4,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2010,APP,Supreme Court,1991,5,15.6250,Eastern Europe & former Soviet Asia
Azerbaijan,373,2011,APP,Supreme Court,1991,5,15.6250,Eastern Europe & former Soviet Asia
Azerbaijan,373,2012,APP,Supreme Court,1991,5,15.6250,Eastern Europe & former Soviet Asia
Azerbaijan,373,2013,APP,Supreme Court,1991,5,15.6250,Eastern Europe & former Soviet Asia
Azerbaijan,373,1998,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,1999,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2000,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2001,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2002,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2003,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2004,CON,Constitutional Court,1998,1,12.5000,Eastern Europe & former Soviet Asia
Azerbaijan,373,2005,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2006,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2007,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2008,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2009,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2010,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2011,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2012,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Azerbaijan,373,2013,CON,Constitutional Court,1998,2,22.2222,Eastern Europe & former Soviet Asia
Bahamas,31,1973,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1974,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1975,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1976,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1977,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1978,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1979,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1980,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1981,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1982,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1983,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1984,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1985,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1986,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1987,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1988,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1989,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1990,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1991,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1992,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1993,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1994,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1995,SUP,Supreme Court,1996,0,0.0000,Latin America & the Caribbean
Bahamas,31,1996,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,1997,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,1998,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,1999,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,2000,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,2001,SUP,Supreme Court,1996,2,33.3333,Latin America & the Caribbean
Bahamas,31,2002,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2003,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2004,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2005,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2006,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,2007,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
Bahamas,31,2008,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2009,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2010,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2011,SUP,Supreme Court,1996,1,16.6667,Latin America & the Caribbean
Bahamas,31,2012,SUP,Supreme Court,1996,1,20.0000,Latin America & the Caribbean
